2017-04-01 00:00:00,705,158.4,40,109,175,0,0,0,0,0,100,0
2017-04-01 00:00:00,756,88.0,40,109,104,5,0,21,36,3,64,36
2017-04-01 00:00:00,770,84.0,40,0,0,0,0,0,126,0,0,100
2017-04-01 00:00:00,775,106.4,40,96,45,0,15,2,96,0,38,62
2017-04-01 00:00:00,847,95.2,40,82,107,0,0,30,0,0,78,22
2017-04-01 00:00:00,848,123.2,40,169,137,1,1,26,49,3,64,36
2017-04-01 00:00:00,870,158.4,40,118,117,0,15,48,1,0,73,27
2017-04-01 00:00:00,878,134.4,40,107,172,0,0,0,0,0,100,0
2017-04-01 00:00:00,902,151.2,40,121,171,0,4,12,4,0,92,8
2017-04-01 00:00:00,936,134.4,40,110,152,0,0,3,19,0,87,13
2017-04-01 00:00:00,947,144.0,40,105,78,88,0,2,0,0,99,1
2017-04-01 00:00:00,963,64.0,40,27,33,0,0,3,28,8,46,54
2017-04-01 00:00:00,964,144.0,40,100,160,0,0,0,0,0,100,0
2017-04-01 00:00:00,965,106.4,40,127,82,2,27,28,45,0,60,40
2017-04-01 00:00:00,1064,100.8,40,76,1,44,0,4,97,0,31,69
2017-04-01 00:00:00,1071,115.2,40,82,124,0,0,8,1,0,93,7
2017-04-01 00:00:00,1102,108.8,40,53,57,18,0,20,1,0,78,22
2016-12-01 00:00:00,1234,32.75,40,20,33,0,0,0,0,0,100,0
2016-12-01 00:00:00,1239,144.0,40,90,68,0,0,10,66,9,44,56
2016-12-01 00:00:00,1246,115.2,40,76,109,0,0,10,8,0,86,14
2016-12-01 00:00:00,1297,108.0,40,108,48,33,0,0,14,71,49,51
2016-12-01 00:00:00,1390,108.0,40,126,203,0,0,0,0,0,100,0
2016-12-01 00:00:00,63,100.8,40,72,18,0,0,6,0,129,12,88
2016-12-01 00:00:00,66,108.0,40,90,145,0,0,0,0,0,100,0
2016-12-01 00:00:00,74,120.0,40,75,120,0,0,0,0,0,100,0
2016-12-01 00:00:00,139,63.5,40,40,64,0,0,0,0,0,100,0
2016-12-01 00:00:00,139,87.0,40,54,87,0,0,0,0,0,100,0
2016-12-01 00:00:00,165,128.0,40,103,164,0,0,0,2,0,99,1
2016-12-01 00:00:00,191,122.4,40,90,68,0,0,85,0,0,44,56
2016-12-01 00:00:00,212,102.4,40,78,96,0,0,38,0,0,72,28
2016-12-01 00:00:00,284,126.0,40,69,65,0,0,15,52,0,49,51
2016-12-01 00:00:00,330,129.6,40,67,91,0,0,25,0,0,78,22
2016-12-01 00:00:00,391,92.4,40,106,164,0,0,6,0,0,96,4
2016-12-01 00:00:00,393,96.0,40,86,115,0,0,27,0,0,81,19
2016-12-01 00:00:00,406,68.0,40,42,68,0,0,0,0,0,100,0
2016-12-01 00:00:00,452,129.6,40,87,128,0,0,13,0,0,91,9
2016-12-01 00:00:00,460,40.0,40,47,72,0,0,8,0,0,90,10
2016-12-01 00:00:00,465,108.0,40,66,77,0,0,8,17,20,63,37
2016-12-01 00:00:00,591,122.4,40,94,143,0,0,8,0,0,95,5
2016-12-01 00:00:00,612,167.5,40,105,156,0,0,0,0,12,93,7
2016-12-01 00:00:00,640,112.0,40,119,180,0,0,0,5,4,95,5
2016-12-01 00:00:00,654,40.0,40,25,40,0,0,0,0,0,100,0
2016-12-01 00:00:00,660,64.8,40,19,22,0,0,1,20,25,32,68
2016-12-01 00:00:00,727,-44.8,40,0,0,0,0,0,0,0,0,0
2016-12-01 00:00:00,732,28.0,40,17,28,0,0,0,0,0,100,0
2016-12-01 00:00:00,736,121.0,40,75,121,0,0,0,0,0,100,0
2016-12-01 00:00:00,737,56.0,40,2,1,0,0,9,103,0,1,99
2016-12-01 00:00:00,790,16.0,40,10,16,0,0,0,0,0,100,0
2016-12-01 00:00:00,849,72.0,40,87,84,9,0,18,36,0,63,37
2016-12-01 00:00:00,882,112.0,40,96,152,0,0,1,2,0,98,2
2016-12-01 00:00:00,893,108.0,40,65,100,0,0,0,8,0,93,7
2016-12-01 00:00:00,930,40.0,40,25,40,0,0,0,0,0,100,0
2016-12-01 00:00:00,937,72.0,40,45,72,0,0,0,0,0,100,0
2016-12-01 00:00:00,952,120.0,40,75,120,0,0,0,0,0,100,0
2016-12-01 00:00:00,972,60.0,40,44,31,0,0,6,84,0,26,74
2016-12-01 00:00:00,977,108.8,40,83,122,0,0,14,0,0,90,10
2016-12-01 00:00:00,1007,86.4,40,24,21,0,0,8,32,35,22,78
2016-12-01 00:00:00,1010,84.0,40,101,140,1,0,5,16,0,87,13
2016-12-01 00:00:00,1032,82.8,40,57,90,0,0,4,0,0,96,4
2016-12-01 00:00:00,1034,120.0,40,75,120,0,0,0,0,0,100,0
2016-12-01 00:00:00,1037,122.4,40,69,75,0,0,28,24,0,59,41
2016-12-01 00:00:00,1090,108.0,40,69,73,20,0,27,0,0,78,23
2016-12-01 00:00:00,1097,97.2,40,70,107,0,0,1,8,0,92,8
2016-12-01 00:00:00,1110,108.0,40,95,138,0,0,1,14,0,90,10
2016-12-01 00:00:00,1132,81.2,40,52,12,46,0,3,46,0,54,46
2016-12-01 00:00:00,1157,40.0,40,48,72,0,0,4,6,0,88,12
2016-12-01 00:00:00,1174,76.8,40,75,120,0,0,0,0,0,100,0
2016-12-01 00:00:00,1275,36.0,40,24,39,0,0,1,0,0,98,3
2016-12-01 00:00:00,1284,108.0,40,79,126,0,0,2,0,0,98,2
2016-12-01 00:00:00,1285,108.8,40,81,118,0,0,16,0,0,88,12
2016-12-01 00:00:00,1379,112.0,40,70,112,0,0,0,0,0,100,0
2016-12-01 00:00:00,1396,89.6,40,63,98,0,0,5,0,0,95,5
2016-12-01 00:00:00,42,122.4,40,76,80,0,0,0,56,0,59,41
2016-12-01 00:00:00,83,144.0,40,99,148,0,0,0,11,0,93,7
2016-12-01 00:00:00,343,172.0,40,107,172,0,0,0,0,0,100,0
2016-12-01 00:00:00,958,144.0,40,100,160,0,0,0,0,0,100,0
2016-12-01 00:00:00,1191,136.8,40,94,93,0,0,0,62,0,60,40
2016-12-01 00:00:00,1196,112.0,40,141,222,0,0,1,0,2,99,1
2016-12-01 00:00:00,1231,169.0,40,105,169,0,0,0,0,0,100,0
2016-12-01 00:00:00,676,18.0,40,57,47,8,0,3,52,10,46,54
2016-12-01 00:00:00,47,144.0,40,90,144,0,0,0,0,0,100,0
2016-12-01 00:00:00,77,96.0,40,60,96,0,0,0,0,0,100,0
2016-12-01 00:00:00,160,80.0,40,50,80,0,0,0,0,0,100,0
2016-12-01 00:00:00,173,100.8,40,72,115,0,0,0,1,0,99,1
2016-12-01 00:00:00,189,72.0,40,58,80,0,0,0,0,24,77,23
2016-12-01 00:00:00,230,117.0,40,73,117,0,0,0,0,0,100,0
2016-12-01 00:00:00,346,28.8,40,20,32,0,0,0,0,0,100,0
2016-12-01 00:00:00,351,108.0,40,68,60,0,28,24,8,0,73,27
2016-12-01 00:00:00,378,96.0,40,60,96,0,0,0,0,0,100,0
2016-12-01 00:00:00,445,61.6,40,55,62,19,0,0,15,0,84,16
2016-12-01 00:00:00,585,108.0,40,73,112,0,0,0,8,0,93,7
2016-12-01 00:00:00,649,108.0,40,72,64,0,0,72,0,0,47,53
2016-12-01 00:00:00,705,79.2,40,46,53,6,0,33,0,0,64,36
2016-12-01 00:00:00,756,72.0,40,97,146,0,0,5,6,0,93,7
2016-12-01 00:00:00,775,84.0,40,79,119,0,0,3,8,0,92,8
2016-12-01 00:00:00,847,100.8,40,106,123,12,0,28,5,0,80,20
2016-12-01 00:00:00,848,72.8,40,89,134,0,0,7,4,0,92,8
2016-12-01 00:00:00,878,96.0,40,75,120,0,0,0,0,0,100,0
2016-12-01 00:00:00,902,97.2,40,64,88,12,0,3,2,0,95,5
2016-12-01 00:00:00,932,72.0,40,22,16,0,0,82,6,0,15,85
2016-12-01 00:00:00,936,96.0,40,73,106,0,4,2,8,0,92,8
2016-12-01 00:00:00,947,108.0,40,75,120,0,0,0,0,0,100,0
2016-12-01 00:00:00,963,64.0,40,71,79,0,0,0,49,0,62,38
2016-12-01 00:00:00,964,122.4,40,79,92,0,0,16,28,0,68,32
2016-12-01 00:00:00,965,84.0,40,72,92,0,0,17,16,0,74,26
2016-12-01 00:00:00,999,120.0,40,75,120,0,0,0,0,0,100,0
2016-12-01 00:00:00,1033,70.4,40,53,73,8,0,8,0,0,91,9
2016-12-01 00:00:00,1064,61.6,40,42,54,0,0,9,25,0,61,39
2016-12-01 00:00:00,1071,129.6,40,91,136,0,0,8,3,0,93,7
2016-12-01 00:00:00,1102,108.8,40,89,143,0,0,0,0,0,100,0
2016-12-01 00:00:00,1137,72.0,40,53,82,0,0,0,6,0,93,7
2016-12-01 00:00:00,1147,115.2,40,87,71,69,0,0,0,0,100,0
2016-12-01 00:00:00,1172,108.0,40,67,104,0,0,6,0,0,95,5
2016-12-01 00:00:00,1213,76.8,40,39,39,0,0,57,4,0,39,61
2016-12-01 00:00:00,1237,129.6,40,57,64,0,0,40,8,0,57,43
2016-12-01 00:00:00,1332,72.0,40,140,70,0,0,59,51,0,39,61
2016-12-01 00:00:00,1340,93.6,40,65,96,8,0,0,0,0,100,0
2016-12-01 00:00:00,955,169.0,40,105,169,0,0,0,0,0,100,0
2016-12-01 00:00:00,968,136.8,40,88,127,0,0,14,3,0,88,12
2016-12-01 00:00:00,1030,149.0,40,93,147,0,0,2,0,0,99,1
2016-12-01 00:00:00,1052,38.5,40,24,39,0,0,0,0,0,100,0
2016-12-01 00:00:00,1057,90.0,40,70,47,48,0,13,12,0,79,21
2016-12-01 00:00:00,1069,100.8,40,70,112,0,0,0,0,0,100,0
2016-12-01 00:00:00,1083,72.0,40,45,72,0,0,0,0,0,100,0
2016-12-01 00:00:00,1104,90.0,40,53,50,0,0,42,24,0,43,57
2016-12-01 00:00:00,1127,144.0,40,113,168,4,0,0,8,0,96,4
2016-12-01 00:00:00,1146,108.0,40,87,131,0,0,10,0,0,93,7
2016-12-01 00:00:00,1155,108.0,40,80,128,0,0,0,0,0,100,0
2016-12-01 00:00:00,1268,108.0,40,73,112,0,0,0,8,0,93,7
2016-12-01 00:00:00,1273,108.0,40,38,60,0,0,0,0,3,95,5
2016-12-01 00:00:00,1280,115.2,40,82,97,0,0,43,0,0,69,31
2016-12-01 00:00:00,1290,111.6,40,82,123,0,0,7,4,0,92,8
2016-12-01 00:00:00,1305,129.6,40,73,87,0,0,42,0,0,67,33
2016-12-01 00:00:00,1336,115.2,40,80,128,0,0,0,0,0,100,0
2016-12-01 00:00:00,1349,108.0,40,84,122,0,0,15,1,0,88,12
2016-12-01 00:00:00,1368,118.8,40,106,127,0,0,0,41,0,76,24
2016-12-01 00:00:00,1374,64.0,40,40,64,0,0,0,0,0,100,0
2016-12-01 00:00:00,905,48.0,40,8,7,0,0,11,63,0,9,91
2016-12-01 00:00:00,1306,72.0,40,4,4,0,0,0,71,0,5,95
2016-12-01 00:00:00,771,86.4,40,36,45,0,0,0,37,0,55,45
2016-12-01 00:00:00,1143,90.0,40,61,92,6,0,0,0,0,100,0
2016-12-01 00:00:00,1264,50.4,40,37,60,0,0,0,0,0,100,0
2016-12-01 00:00:00,1321,72.0,40,50,71,9,0,0,0,0,100,0
2016-12-01 00:00:00,3,115.2,40,96,143,0,0,0,0,12,92,8
2016-12-01 00:00:00,5,82.8,40,77,102,4,0,24,0,0,82,18
2016-12-01 00:00:00,19,72.0,40,45,72,0,0,0,0,0,100,0
2016-12-01 00:00:00,69,129.6,40,88,121,0,0,16,8,0,83,17
2016-12-01 00:00:00,113,108.0,40,70,99,9,0,4,2,0,95,5
2016-12-01 00:00:00,126,112.0,40,70,112,0,0,0,0,0,100,0
2016-12-01 00:00:00,131,79.2,40,23,22,0,0,16,50,0,25,75
2016-12-01 00:00:00,200,136.8,40,96,124,0,0,32,0,0,79,21
2016-12-01 00:00:00,209,120.0,40,70,96,0,0,0,0,24,80,20
2016-12-01 00:00:00,225,108.0,40,82,128,0,0,4,0,0,97,3
2016-12-01 00:00:00,250,72.0,40,55,20,0,0,32,92,0,14,86
2016-12-01 00:00:00,319,93.6,40,73,97,0,0,0,20,8,78,22
2016-12-01 00:00:00,335,100.8,40,70,112,0,0,0,0,0,100,0
2016-12-01 00:00:00,373,100.8,40,90,136,0,0,9,0,0,94,6
2016-12-01 00:00:00,384,144.0,40,92,95,0,0,0,57,0,63,38
2016-12-01 00:00:00,412,108.0,40,87,137,0,0,3,0,0,98,2
2016-12-01 00:00:00,493,112.0,40,70,112,0,0,0,0,0,100,0
2016-12-01 00:00:00,600,84.0,40,68,54,0,0,2,21,58,40,60
2016-12-01 00:00:00,627,108.0,40,94,146,0,0,3,3,0,96,4
2016-12-01 00:00:00,633,30.0,40,13,18,0,0,16,6,0,45,55
2016-12-01 00:00:00,646,97.2,40,64,72,21,0,15,0,0,86,14
2016-12-01 00:00:00,713,84.0,40,101,163,0,0,0,0,0,100,0
2016-12-01 00:00:00,762,166.5,40,104,131,36,0,0,0,0,100,0
2016-12-01 00:00:00,783,108.0,40,69,64,28,0,17,8,3,77,23
2016-12-01 00:00:00,786,127.0,40,78,119,0,0,0,8,0,94,6
2016-12-01 00:00:00,794,129.6,40,101,163,0,0,0,0,0,100,0
2016-12-01 00:00:00,799,104.0,40,63,96,0,0,0,8,0,92,8
2016-12-01 00:00:00,802,100.8,40,74,113,0,0,0,9,0,93,7
2016-12-01 00:00:00,805,108.0,40,67,108,0,0,0,0,0,100,0
2016-12-01 00:00:00,809,99.0,40,68,80,6,0,7,27,0,72,28
2016-12-01 00:00:00,864,108.0,40,80,123,0,0,0,8,0,94,6
2016-12-01 00:00:00,921,90.0,40,66,80,0,0,0,40,0,67,33
2016-12-01 00:00:00,1038,129.6,40,96,153,0,0,1,0,0,99,1
2016-12-01 00:00:00,1055,220.0,40,137,220,0,0,0,0,0,100,0
2016-12-01 00:00:00,1072,108.0,40,108,173,0,0,0,0,0,100,0
2016-12-01 00:00:00,1120,90.0,40,89,143,0,0,0,0,0,100,0
2016-12-01 00:00:00,1176,40.0,40,25,40,0,0,0,0,0,100,0
2016-12-01 00:00:00,1194,115.2,40,68,109,0,0,0,2,0,98,2
2016-12-01 00:00:00,1222,144.0,40,93,125,0,0,11,16,0,82,18
2016-12-01 00:00:00,1226,70.0,40,61,36,1,0,2,94,4,27,73
2016-12-01 00:00:00,1266,90.0,40,72,107,0,0,5,8,0,89,11
2016-12-01 00:00:00,1363,114.0,40,130,102,1,0,12,69,0,56,44
2016-12-01 00:00:00,31,79.2,40,51,76,0,0,4,8,0,86,14
2016-12-01 00:00:00,82,110.5,40,69,111,0,0,0,0,0,100,0
2016-12-01 00:00:00,98,56.0,40,35,56,0,0,0,0,0,100,0
2016-12-01 00:00:00,101,12.25,40,7,12,0,0,0,0,0,100,0
2016-12-01 00:00:00,167,103.6,40,91,131,0,0,0,14,3,89,11
2016-12-01 00:00:00,195,122.5,40,68,80,0,0,0,43,0,65,35
2016-12-01 00:00:00,226,129.6,40,86,123,0,0,9,8,0,88,12
2016-12-01 00:00:00,239,108.0,40,65,100,0,0,0,8,0,93,7
2016-12-01 00:00:00,312,75.0,40,46,75,0,0,0,0,0,100,0
2016-12-01 00:00:00,314,78.0,40,37,36,6,0,1,46,0,47,53
2016-12-01 00:00:00,326,129.6,40,0,0,0,0,0,145,0,0,100
2016-12-01 00:00:00,427,144.0,40,100,40,0,0,0,120,0,25,75
2016-12-01 00:00:00,456,120.0,40,75,120,0,0,0,0,0,100,0
2016-12-01 00:00:00,491,136.0,40,85,136,0,0,0,0,0,100,0
2016-12-01 00:00:00,563,40.0,40,25,40,0,0,0,0,0,100,0
2016-12-01 00:00:00,588,99.0,40,84,107,0,0,13,20,0,76,24
2016-12-01 00:00:00,606,118.8,40,81,126,0,0,2,4,0,95,5
2016-12-01 00:00:00,648,72.0,40,60,92,4,0,0,0,0,100,0
2016-12-01 00:00:00,678,108.0,40,73,111,0,0,1,8,0,93,8
2016-12-01 00:00:00,699,84.0,40,69,109,0,0,3,0,0,97,3
2016-12-01 00:00:00,735,86.4,40,60,96,0,0,0,0,0,100,0
2016-12-01 00:00:00,749,104.4,40,15,14,0,0,70,0,1,16,84
2016-12-01 00:00:00,760,144.0,40,0,0,0,0,0,144,0,0,100
2016-12-01 00:00:00,886,108.0,40,77,118,0,0,0,8,0,94,6
2016-12-01 00:00:00,894,120.0,40,73,112,0,0,0,8,0,93,7
2016-12-01 00:00:00,923,100.8,40,53,85,0,0,0,0,0,100,0
2016-12-01 00:00:00,973,96.0,40,51,2,40,0,6,0,72,35,65
2016-12-01 00:00:00,1096,144.0,40,0,0,0,0,0,0,144,0,100
2016-12-01 00:00:00,1180,122.4,40,66,33,0,15,88,0,0,35,65
2016-12-01 00:00:00,1223,144.0,40,96,149,0,0,6,0,0,96,4
2016-12-01 00:00:00,1224,120.0,40,72,18,0,0,71,64,0,12,88
2016-12-01 00:00:00,1259,90.0,40,75,81,31,5,0,4,0,97,3
2016-12-01 00:00:00,1317,108.0,40,74,113,0,0,0,8,0,93,7
2016-12-01 00:00:00,1324,129.6,40,77,99,0,0,33,0,0,75,25
2016-12-01 00:00:00,1342,44.0,40,35,57,0,0,0,0,0,100,0
2016-12-01 00:00:00,1347,0.0,40,0,0,0,0,0,0,0,0,0
2016-12-01 00:00:00,1389,108.0,40,75,120,0,0,0,0,0,100,0
2017-02-01 00:00:00,57,129.6,40,89,124,0,0,0,0,21,86,14
2017-02-01 00:00:00,80,144.0,40,110,176,0,0,0,0,0,100,0
2017-02-01 00:00:00,134,136.8,40,90,97,7,0,43,2,0,70,30
2017-02-01 00:00:00,183,136.8,40,146,229,0,0,4,0,0,98,2
2017-02-01 00:00:00,205,100.8,40,96,154,0,0,0,0,0,100,0
2017-02-01 00:00:00,229,68.0,40,68,52,0,0,28,49,7,38,62
2017-02-01 00:00:00,241,136.8,40,139,196,0,0,2,17,0,91,9
2017-02-01 00:00:00,249,129.6,40,98,156,0,0,0,1,0,99,1
2017-02-01 00:00:00,276,108.0,40,77,121,0,0,3,0,0,98,2
2017-02-01 00:00:00,279,100.8,40,83,134,0,0,0,0,0,100,0
2017-02-01 00:00:00,287,115.2,40,79,127,0,0,0,0,0,100,0
2017-02-01 00:00:00,303,100.8,40,47,0,42,0,55,17,0,37,63
2017-02-01 00:00:00,399,136.8,40,98,158,0,0,0,0,0,100,0
2017-02-01 00:00:00,400,136.8,40,96,151,0,0,1,2,0,98,2
2017-02-01 00:00:00,402,144.0,40,99,141,4,0,6,8,0,91,9
2017-02-01 00:00:00,432,108.0,40,89,132,0,0,7,6,0,91,9
2017-02-01 00:00:00,484,0.0,40,0,0,0,0,0,0,0,0,0
2017-02-01 00:00:00,522,108.0,40,89,130,0,0,11,4,0,90,10
2017-02-01 00:00:00,541,144.0,40,115,140,31,0,0,12,0,93,7
2017-02-01 00:00:00,611,136.8,40,109,163,0,0,0,11,0,94,6
2017-02-01 00:00:00,613,114.0,40,104,113,12,0,6,14,20,76,24
2017-02-01 00:00:00,695,114.0,40,95,152,0,0,0,0,0,100,0
2017-02-01 00:00:00,704,129.6,40,144,228,0,0,1,1,0,99,1
2017-02-01 00:00:00,810,80.0,40,100,33,8,0,8,111,0,26,74
2017-02-01 00:00:00,829,144.0,40,114,179,0,0,0,3,0,98,2
2017-02-01 00:00:00,833,136.8,40,42,9,0,0,8,108,23,6,94
2017-02-01 00:00:00,851,120.0,40,166,100,0,160,4,0,0,98,2
2017-02-01 00:00:00,876,84.0,40,70,108,0,0,6,0,0,95,5
2017-02-01 00:00:00,949,72.0,40,0,0,0,0,0,144,0,0,100
2017-02-01 00:00:00,1000,136.8,40,93,104,0,0,36,0,13,68,32
2017-02-01 00:00:00,1053,245.0,40,153,244,0,0,0,1,0,100,0
2017-02-01 00:00:00,1082,0.0,40,0,0,0,0,0,0,0,0,0
2017-02-01 00:00:00,1118,68.0,40,58,34,0,0,6,30,66,25,75
2017-02-01 00:00:00,1210,57.0,40,38,19,33,0,23,1,0,68,32
2017-02-01 00:00:00,1235,136.8,40,95,151,2,0,0,0,0,100,0
2017-02-01 00:00:00,1252,78.0,40,112,31,25,0,20,77,13,34,66
2017-02-01 00:00:00,1281,108.0,40,74,92,22,0,3,4,0,94,6
2017-02-01 00:00:00,1282,122.4,40,84,119,12,0,4,1,0,96,4
2017-02-01 00:00:00,1287,129.6,40,98,158,0,0,0,0,0,100,0
2017-02-01 00:00:00,1311,129.6,40,122,194,0,0,0,1,0,99,1
2017-02-01 00:00:00,1345,115.2,40,100,143,16,0,2,0,0,99,1
2017-02-01 00:00:00,1350,136.8,40,102,164,0,0,0,0,0,100,0
2017-02-01 00:00:00,1364,136.8,40,93,137,0,0,0,14,0,91,9
2017-02-01 00:00:00,1371,144.0,40,114,183,0,0,0,0,0,100,0
2017-02-01 00:00:00,1388,102.0,40,84,135,0,0,0,1,0,99,1
2017-02-01 00:00:00,1391,108.0,40,75,121,0,0,0,0,0,100,0
2017-02-01 00:00:00,1005,120.0,40,100,160,0,0,0,0,0,100,0
2017-02-01 00:00:00,12,136.8,40,99,99,8,0,0,52,0,67,33
2017-02-01 00:00:00,20,40.0,40,25,40,0,0,0,0,0,100,0
2017-02-01 00:00:00,34,179.0,40,111,179,0,0,0,0,0,100,0
